lat,lon,probability
54.204,-9.0876,0.157
54.204,-9.046,0.155
54.204,-9.0043,0.16
54.204,-8.9626,0.198
54.204,-8.921,0.198
54.204,-8.8793,0.195
54.204,-8.8376,0.183
54.204,-8.796,0.185
54.204,-8.7543,0.183
54.204,-8.7126,0.17
54.204,-8.671,0.192
54.204,-8.6293,0.205
54.204,-8.5876,0.215
54.204,-8.5126,0.225
54.204,-8.471,0.22
54.204,-8.4293,0.215
54.204,-8.3876,0.222
54.204,-8.346,0.228
54.204,-8.3043,0.225
54.204,-8.2626,0.228
54.204,-8.221,0.233
54.204,-8.1793,0.228
54.204,-8.1376,0.222
54.204,-8.096,0.237
54.204,-8.0543,0.235
54.204,-8.0126,0.243
54.204,-7.971,0.252
54.204,-7.9293,0.248
54.204,-7.8876,0.233
54.204,-7.846,0.36
54.204,-7.8043,0.385
54.204,-7.7626,0.343
54.204,-7.1876,0.185
54.204,-7.146,0.18
54.204,-7.1043,0.19
54.204,-7.0626,0.175
54.204,-7.021,0.183
54.204,-6.9793,0.185
54.204,-6.9376,0.188
54.204,-6.896,0.18
54.204,-6.8543,0.19
54.204,-6.8126,0.185
54.1957,-10.071,0.255
54.1957,-10.0293,0.25
54.1957,-9.9293,0.222
54.1957,-9.8876,0.237
54.1957,-9.846,0.28
54.1957,-9.8043,0.28
54.1957,-9.7626,0.228
54.1957,-9.721,0.198
54.1957,-9.6793,0.262
54.1957,-9.6376,0.245
54.1957,-9.596,0.222
54.1957,-9.5543,0.243
54.1957,-9.5126,0.2
54.1957,-9.471,0.213
54.1957,-9.4293,0.237
54.1957,-9.3876,0.195
54.1957,-9.346,0.162
54.1957,-9.3043,0.162
54.1957,-9.2626,0.172
54.1957,-9.221,0.162
54.1957,-9.1793,0.177
54.1957,-9.096,0.155
54.1957,-9.0543,0.157
54.1957,-9.0126,0.15
54.1957,-8.971,0.198
54.1957,-8.9293,0.188
54.1957,-8.8876,0.225
54.1957,-8.846,0.185
54.1957,-8.8043,0.2
54.1957,-8.7626,0.198
54.1957,-8.721,0.168
54.1957,-8.6793,0.19
54.1957,-8.6376,0.188
54.1957,-8.596,0.218
54.1957,-8.5543,0.24
54.1957,-8.5126,0.22
54.1957,-8.471,0.22
54.1957,-8.4293,0.218
54.1957,-8.3876,0.225
54.1957,-8.346,0.228
54.1957,-8.3043,0.225
54.1957,-8.2626,0.23
54.1957,-8.221,0.225
54.1957,-8.1793,0.22
54.1957,-8.1376,0.222
54.1957,-8.096,0.228
54.1957,-8.0543,0.225
54.1957,-8.0126,0.213
54.1957,-7.971,0.252
54.1957,-7.9293,0.243
54.1957,-7.8876,0.235
54.1957,-7.846,0.303
54.1957,-7.8043,0.382
54.1957,-7.7626,0.343
54.1957,-7.721,0.218
54.1957,-7.2376,0.19
54.1957,-7.196,0.183
54.1957,-7.1543,0.188
54.1957,-7.1126,0.183
54.1957,-7.071,0.183
54.1957,-7.0293,0.19
54.1957,-6.9876,0.183
54.1957,-6.946,0.19
54.1957,-6.9043,0.175
54.1957,-6.8626,0.19
54.1957,-6.821,0.185
54.1957,-6.7793,0.185
54.1874,-10.0626,0.252
54.1874,-9.9043,0.207
54.1874,-9.8626,0.275
54.1874,-9.821,0.28
54.1874,-9.7793,0.27
54.1874,-9.7376,0.192
54.1874,-9.696,0.218
54.1874,-9.6543,0.252
54.1874,-9.6126,0.233
54.1874,-9.571,0.22
54.1874,-9.5293,0.205
54.1874,-9.4876,0.195
54.1874,-9.446,0.21
54.1874,-9.4043,0.195
54.1874,-9.3626,0.157
54.1874,-9.321,0.157
54.1874,-9.2793,0.162
54.1874,-9.2376,0.165
54.1874,-9.196,0.162
54.1874,-9.1293,0.15
54.1874,-9.0876,0.15
54.1874,-9.046,0.153
54.1874,-9.0043,0.155
54.1874,-8.9626,0.215
54.1874,-8.921,0.213
54.1874,-8.8793,0.215
54.1874,-8.8376,0.19
54.1874,-8.796,0.188
54.1874,-8.7543,0.198
54.1874,-8.7126,0.195
54.1874,-8.671,0.17
54.1874,-8.6293,0.213
54.1874,-8.5876,0.215
54.1874,-8.546,0.228
54.1874,-8.5043,0.218
54.1874,-8.4626,0.22
54.1874,-8.421,0.218
54.1874,-8.3793,0.225
54.1874,-8.3376,0.233
54.1874,-8.296,0.23
54.1874,-8.2543,0.243
54.1874,-8.2126,0.24
54.1874,-8.171,0.225
54.1874,-8.1293,0.23
54.1874,-8.0876,0.225
54.1874,-8.046,0.23
54.1874,-8.0043,0.213
54.1874,-7.9626,0.275
54.1874,-7.921,0.27
54.1874,-7.8793,0.235
54.1874,-7.8376,0.32
54.1874,-7.796,0.34
54.1874,-7.7543,0.282
54.1874,-7.7126,0.222
54.1874,-7.2543,0.19
54.1874,-7.2126,0.188
54.1874,-7.171,0.177
54.1874,-7.1293,0.183
54.1874,-7.0876,0.177
54.1874,-7.046,0.19
54.1874,-7.0043,0.19
54.1874,-6.9626,0.185
54.1874,-6.921,0.183
54.1874,-6.8793,0.18
54.1874,-6.8376,0.185
54.1874,-6.796,0.19
54.1874,-6.7543,0.188
54.1874,-6.696,0.192
54.179,-10.0793,0.257
54.179,-9.9626,0.218
54.179,-9.921,0.22
54.179,-9.8793,0.233
54.179,-9.8376,0.273
54.179,-9.796,0.285
54.179,-9.7543,0.203
54.179,-9.7126,0.205
54.179,-9.671,0.243
54.179,-9.6293,0.215
54.179,-9.5876,0.222
54.179,-9.546,0.218
54.179,-9.5043,0.2
54.179,-9.4626,0.237
54.179,-9.421,0.198
54.179,-9.3793,0.168
54.179,-9.3376,0.157
54.179,-9.296,0.147
54.179,-9.2543,0.157
54.179,-9.2126,0.153
54.179,-9.171,0.15
54.179,-9.121,0.147
54.179,-9.0793,0.145
54.179,-9.0376,0.145
54.179,-8.996,0.162
54.179,-8.9543,0.23
54.179,-8.9126,0.215
54.179,-8.871,0.215
54.179,-8.8293,0.22
54.179,-8.7876,0.205
54.179,-8.746,0.183
54.179,-8.7043,0.183
54.179,-8.6626,0.195
54.179,-8.621,0.22
54.179,-8.5793,0.222
54.179,-8.5376,0.222
54.179,-8.496,0.243
54.179,-8.4543,0.218
54.179,-8.4126,0.215
54.179,-8.371,0.22
54.179,-8.3293,0.233
54.179,-8.2876,0.24
54.179,-8.246,0.245
54.179,-8.2043,0.255
54.179,-8.1626,0.237
54.179,-8.121,0.215
54.179,-8.0793,0.215
54.179,-8.0376,0.225
54.179,-7.996,0.207
54.179,-7.9543,0.352
54.179,-7.9126,0.282
54.179,-7.871,0.237
54.179,-7.8293,0.335
54.179,-7.7876,0.32
54.179,-7.746,0.257
54.179,-7.7043,0.23
54.179,-7.6626,0.22
54.179,-7.221,0.188
54.179,-7.1793,0.177
54.179,-7.1376,0.18
54.179,-7.096,0.175
54.179,-7.0543,0.192
54.179,-7.0126,0.19
54.179,-6.971,0.185
54.179,-6.9293,0.18
54.179,-6.8876,0.183
54.179,-6.846,0.18
54.179,-6.8043,0.185
54.179,-6.7626,0.192
54.179,-6.721,0.19
54.179,-6.6793,0.188
54.1707,-10.0793,0.257
54.1707,-9.946,0.213
54.1707,-9.9043,0.235
54.1707,-9.8626,0.25
54.1707,-9.821,0.28
54.1707,-9.7793,0.233
54.1707,-9.7376,0.213
54.1707,-9.696,0.195
54.1707,-9.6543,0.235
54.1707,-9.6126,0.218
54.1707,-9.571,0.233
54.1707,-9.5293,0.213
54.1707,-9.4876,0.237
54.1707,-9.446,0.21
54.1707,-9.4043,0.185
54.1707,-9.3626,0.157
54.1707,-9.321,0.145
54.1707,-9.2793,0.145
54.1707,-9.2376,0.15
54.1707,-9.196,0.145
54.1707,-9.1543,0.14
54.1707,-9.1043,0.142
54.1707,-9.0626,0.145
54.1707,-9.021,0.175
54.1707,-8.9793,0.23
54.1707,-8.9376,0.225
54.1707,-8.896,0.198
54.1707,-8.8543,0.195
54.1707,-8.8126,0.2
54.1707,-8.771,0.218
54.1707,-8.7293,0.213
54.1707,-8.6876,0.21
54.1707,-8.646,0.198
54.1707,-8.6043,0.228
54.1707,-8.5626,0.225
54.1707,-8.521,0.22
54.1707,-8.4793,0.22
54.1707,-8.4376,0.22
54.1707,-8.396,0.218
54.1707,-8.3543,0.225
54.1707,-8.3126,0.228
54.1707,-8.271,0.26
54.1707,-8.2293,0.308
54.1707,-8.1876,0.262
54.1707,-8.146,0.237
54.1707,-8.1043,0.237
54.1707,-8.0626,0.228
54.1707,-8.021,0.218
54.1707,-7.9793,0.24
54.1707,-7.9376,0.355
54.1707,-7.896,0.287
54.1707,-7.8543,0.265
54.1707,-7.8126,0.343
54.1707,-7.771,0.273
54.1707,-7.7293,0.222
54.1707,-7.6876,0.235
54.1707,-7.646,0.308
54.1707,-7.221,0.19
54.1707,-7.1793,0.185
54.1707,-7.1376,0.17
54.1707,-7.096,0.177
54.1707,-7.0543,0.188
54.1707,-7.0126,0.185
54.1707,-6.971,0.177
54.1707,-6.9293,0.175
54.1707,-6.8876,0.188
54.1707,-6.846,0.18
54.1707,-6.8043,0.18
54.1707,-6.7626,0.185
54.1707,-6.721,0.18
54.1707,-6.6793,0.192
54.1624,-10.1043,0.245
54.1624,-9.9376,0.203
54.1624,-9.896,0.215
54.1624,-9.8543,0.255
54.1624,-9.8126,0.243
54.1624,-9.771,0.205
54.1624,-9.7293,0.203
54.1624,-9.6876,0.222
54.1624,-9.646,0.24
54.1624,-9.6043,0.243
54.1624,-9.5626,0.222
54.1624,-9.521,0.195
54.1624,-9.4793,0.268
54.1624,-9.4376,0.207
54.1624,-9.396,0.17
54.1624,-9.3543,0.157
54.1624,-9.3126,0.142
54.1624,-9.271,0.145
54.1624,-9.2293,0.147
54.1624,-9.1876,0.142
54.1624,-9.146,0.157
54.1624,-9.1043,0.15
54.1624,-9.0626,0.168
54.1624,-9.021,0.19
54.1624,-8.9793,0.265
54.1624,-8.9376,0.248
54.1624,-8.896,0.205
54.1624,-8.8543,0.215
54.1624,-8.8126,0.21
54.1624,-8.771,0.278
54.1624,-8.7293,0.255
54.1624,-8.6876,0.192
54.1624,-8.646,0.228
54.1624,-8.6043,0.233
54.1624,-8.5626,0.228
54.1624,-8.521,0.22
54.1624,-8.4793,0.215
54.1624,-8.4376,0.213
54.1624,-8.396,0.213
54.1624,-8.3543,0.222
54.1624,-8.3126,0.235
54.1624,-8.271,0.278
54.1624,-8.2293,0.315
54.1624,-8.1876,0.287
54.1624,-8.146,0.237
54.1624,-8.1043,0.27
54.1624,-8.0626,0.262
54.1624,-8.021,0.213
54.1624,-7.9793,0.24
54.1624,-7.9376,0.333
54.1624,-7.896,0.303
54.1624,-7.8543,0.298
54.1624,-7.8126,0.308
54.1624,-7.771,0.278
54.1624,-7.7293,0.222
54.1624,-7.6876,0.23
54.1624,-7.646,0.327
54.1624,-7.246,0.19
54.1624,-7.2043,0.188
54.1624,-7.1626,0.177
54.1624,-7.121,0.168
54.1624,-7.0793,0.177
54.1624,-7.0376,0.177
54.1624,-6.996,0.177
54.1624,-6.9543,0.183
54.1624,-6.9126,0.18
54.1624,-6.871,0.185
54.1624,-6.8293,0.18
54.1624,-6.7876,0.18
54.1624,-6.746,0.185
54.1624,-6.7043,0.18
54.1624,-6.6626,0.19
54.154,-10.096,0.248
54.154,-9.9126,0.21
54.154,-9.871,0.243
54.154,-9.8293,0.25
54.154,-9.7876,0.21
54.154,-9.746,0.205
54.154,-9.7043,0.203
54.154,-9.6626,0.218
54.154,-9.621,0.275
54.154,-9.5793,0.21
54.154,-9.5376,0.237
54.154,-9.496,0.255
54.154,-9.4543,0.198
54.154,-9.4126,0.2
54.154,-9.371,0.17
54.154,-9.3293,0.17
54.154,-9.2876,0.153
54.154,-9.246,0.147
54.154,-9.2043,0.165
54.154,-9.1626,0.162
54.154,-9.121,0.168
54.154,-9.0793,0.17
54.154,-9.0376,0.172
54.154,-8.996,0.27
54.154,-8.9543,0.28
54.154,-8.9126,0.19
54.154,-8.871,0.228
54.154,-8.8293,0.233
54.154,-8.7876,0.27
54.154,-8.746,0.278
54.154,-8.7043,0.188
54.154,-8.6626,0.203
54.154,-8.621,0.225
54.154,-8.5793,0.23
54.154,-8.5376,0.222
54.154,-8.496,0.215
54.154,-8.4543,0.215
54.154,-8.4126,0.215
54.154,-8.371,0.213
54.154,-8.3293,0.22
54.154,-8.2876,0.275
54.154,-8.246,0.308
54.154,-8.2043,0.338
54.154,-8.1626,0.275
54.154,-8.121,0.252
54.154,-8.0793,0.273
54.154,-8.0376,0.243
54.154,-7.996,0.21
54.154,-7.9543,0.29
54.154,-7.9126,0.365
54.154,-7.871,0.292
54.154,-7.8293,0.355
54.154,-7.7876,0.278
54.154,-7.746,0.24
54.154,-7.7043,0.225
54.154,-7.6626,0.278
54.154,-7.621,0.34
54.154,-7.2543,0.192
54.154,-7.2126,0.185
54.154,-7.171,0.175
54.154,-7.1293,0.175
54.154,-7.0876,0.177
54.154,-7.046,0.17
54.154,-7.0043,0.175
54.154,-6.9626,0.188
54.154,-6.921,0.19
54.154,-6.8793,0.18
54.154,-6.8376,0.18
54.154,-6.796,0.188
54.154,-6.7543,0.185
54.154,-6.7126,0.195
54.154,-6.671,0.185
54.1457,-10.1126,0.23
54.1457,-9.946,0.21
54.1457,-9.9043,0.198
54.1457,-9.8626,0.235
54.1457,-9.821,0.222
54.1457,-9.7793,0.177
54.1457,-9.7376,0.213
54.1457,-9.696,0.22
54.1457,-9.6543,0.205
54.1457,-9.6126,0.278
54.1457,-9.571,0.245
54.1457,-9.5293,0.233
54.1457,-9.4876,0.3
54.1457,-9.446,0.22
54.1457,-9.4043,0.213
54.1457,-9.3626,0.177
54.1457,-9.321,0.185
54.1457,-9.2793,0.16
54.1457,-9.2376,0.19
54.1457,-9.196,0.17
54.1457,-9.1543,0.18
54.1457,-9.1126,0.172
54.1457,-9.071,0.168
54.1457,-9.0293,0.175
54.1457,-8.9876,0.29
54.1457,-8.946,0.3
54.1457,-8.9043,0.198
54.1457,-8.8626,0.215
54.1457,-8.821,0.23
54.1457,-8.7793,0.262
54.1457,-8.7376,0.255
54.1457,-8.696,0.207
54.1457,-8.6543,0.218
54.1457,-8.6126,0.222
54.1457,-8.571,0.23
54.1457,-8.5293,0.22
54.1457,-8.4876,0.225
54.1457,-8.446,0.215
54.1457,-8.4043,0.213
54.1457,-8.3626,0.215
54.1457,-8.321,0.22
54.1457,-8.2793,0.275
54.1457,-8.2376,0.315
54.1457,-8.196,0.33
54.1457,-8.1543,0.3
54.1457,-8.1126,0.248
54.1457,-8.071,0.308
54.1457,-8.0293,0.245
54.1457,-7.9876,0.237
54.1457,-7.946,0.275
54.1457,-7.9043,0.377
54.1457,-7.8626,0.32
54.1457,-7.821,0.327
54.1457,-7.7793,0.27
54.1457,-7.7376,0.235
54.1457,-7.696,0.215
54.1457,-7.6543,0.3
54.1457,-7.3293,0.198
54.1457,-7.2626,0.185
54.1457,-7.221,0.185
54.1457,-7.1793,0.18
54.1457,-7.1376,0.175
54.1457,-7.096,0.175
54.1457,-7.0543,0.172
54.1457,-7.0126,0.188
54.1457,-6.971,0.185
54.1457,-6.9293,0.188
54.1457,-6.8876,0.18
54.1457,-6.846,0.185
54.1457,-6.8043,0.195
54.1457,-6.7626,0.198
54.1457,-6.721,0.192
54.1457,-6.6793,0.185
54.1374,-10.121,0.255
54.1374,-10.0793,0.265
54.1374,-9.9043,0.185
54.1374,-9.8626,0.205
54.1374,-9.821,0.225
54.1374,-9.7793,0.207
54.1374,-9.7376,0.207
54.1374,-9.696,0.22
54.1374,-9.6543,0.245
54.1374,-9.6126,0.282
54.1374,-9.571,0.237
54.1374,-9.5293,0.248
54.1374,-9.4876,0.273
54.1374,-9.446,0.225
54.1374,-9.4043,0.228
54.1374,-9.3626,0.188
54.1374,-9.321,0.183
54.1374,-9.2793,0.19
54.1374,-9.2376,0.19
54.1374,-9.196,0.195
54.1374,-9.1543,0.207
54.1374,-9.1126,0.198
54.1374,-9.071,0.195
54.1374,-9.0293,0.205
54.1374,-8.9876,0.29
54.1374,-8.946,0.31
54.1374,-8.9043,0.218
54.1374,-8.8626,0.225
54.1374,-8.821,0.243
54.1374,-8.7793,0.268
54.1374,-8.7376,0.215
54.1374,-8.696,0.207
54.1374,-8.6543,0.213
54.1374,-8.6126,0.218
54.1374,-8.571,0.233
54.1374,-8.5293,0.215
54.1374,-8.4876,0.218
54.1374,-8.446,0.215
54.1374,-8.4043,0.213
54.1374,-8.3626,0.218
54.1374,-8.321,0.222
54.1374,-8.2793,0.25
54.1374,-8.2376,0.34
54.1374,-8.196,0.305
54.1374,-8.1543,0.335
54.1374,-8.1126,0.255
54.1374,-8.071,0.308
54.1374,-8.0293,0.23
54.1374,-7.9876,0.255
54.1374,-7.946,0.327
54.1374,-7.9043,0.34
54.1374,-7.8626,0.35
54.1374,-7.821,0.32
54.1374,-7.7793,0.275
54.1374,-7.7376,0.228
54.1374,-7.696,0.215
54.1374,-7.6543,0.252
54.1374,-7.6126,0.28
54.1374,-7.4293,0.195
54.1374,-7.2626,0.188
54.1374,-7.221,0.172
54.1374,-7.1793,0.175
54.1374,-7.1376,0.177
54.1374,-7.096,0.172
54.1374,-7.0543,0.185
54.1374,-7.0126,0.188
54.1374,-6.971,0.188
54.1374,-6.9293,0.188
54.1374,-6.8876,0.192
54.1374,-6.846,0.198
54.1374,-6.8043,0.198
54.1374,-6.7626,0.203
54.1374,-6.721,0.198
54.1374,-6.6793,0.19
54.129,-10.1126,0.26
54.129,-10.071,0.257
54.129,-9.8876,0.192
54.129,-9.846,0.22
54.129,-9.8043,0.23
54.129,-9.7626,0.168
54.129,-9.721,0.23
54.129,-9.6793,0.282
54.129,-9.6376,0.295
54.129,-9.596,0.262
54.129,-9.5543,0.243
54.129,-9.5126,0.24
54.129,-9.471,0.245
54.129,-9.4293,0.32
54.129,-9.3876,0.203
54.129,-9.346,0.213
54.129,-9.3043,0.203
54.129,-9.2626,0.218
54.129,-9.221,0.203
54.129,-9.1793,0.233
54.129,-9.1376,0.233
54.129,-9.096,0.213
54.129,-9.0543,0.215
54.129,-9.0126,0.228
54.129,-8.971,0.305
54.129,-8.9293,0.278
54.129,-8.8876,0.255
54.129,-8.846,0.26
54.129,-8.8043,0.252
54.129,-8.7626,0.213
54.129,-8.721,0.21
54.129,-8.6793,0.225
54.129,-8.6376,0.225
54.129,-8.596,0.22
54.129,-8.5543,0.222
54.129,-8.5126,0.22
54.129,-8.471,0.225
54.129,-8.4293,0.213
54.129,-8.3876,0.21
54.129,-8.346,0.215
54.129,-8.3043,0.225
54.129,-8.2626,0.255
54.129,-8.221,0.333
54.129,-8.1793,0.322
54.129,-8.1376,0.36
54.129,-8.096,0.29
54.129,-8.0543,0.295
54.129,-8.0126,0.218
54.129,-7.971,0.368
54.129,-7.9293,0.37
54.129,-7.8876,0.315
54.129,-7.846,0.325
54.129,-7.8043,0.282
54.129,-7.7626,0.225
54.129,-7.721,0.225
54.129,-7.6793,0.222
54.129,-7.6376,0.233
54.129,-7.596,0.257
54.129,-7.5543,0.203
54.129,-7.4626,0.198
54.129,-7.421,0.19
54.129,-7.271,0.195
54.129,-7.2293,0.17
54.129,-7.1876,0.18
54.129,-7.146,0.18
54.129,-7.1043,0.172
54.129,-7.0626,0.177
54.129,-7.021,0.188
54.129,-6.9793,0.183
54.129,-6.9376,0.185
54.129,-6.896,0.195
54.129,-6.8543,0.198
54.129,-6.8126,0.198
54.129,-6.771,0.195
54.129,-6.7293,0.203
54.129,-6.6876,0.192
54.1207,-10.121,0.237
54.1207,-9.9126,0.207
54.1207,-9.871,0.215
54.1207,-9.8293,0.213
54.1207,-9.7876,0.22
54.1207,-9.746,0.207
54.1207,-9.7043,0.265
54.1207,-9.6626,0.31
54.1207,-9.621,0.265
54.1207,-9.5793,0.315
54.1207,-9.5376,0.292
54.1207,-9.496,0.287
54.1207,-9.4543,0.28
54.1207,-9.4126,0.25
54.1207,-9.371,0.225
54.1207,-9.3293,0.228
54.1207,-9.2876,0.203
54.1207,-9.246,0.207
54.1207,-9.2043,0.22
54.1207,-9.1626,0.308
54.1207,-9.121,0.23
54.1207,-9.0793,0.225
54.1207,-9.0376,0.233
54.1207,-8.996,0.273
54.1207,-8.9543,0.312
54.1207,-8.9126,0.257
54.1207,-8.871,0.252
54.1207,-8.8293,0.275
54.1207,-8.7876,0.248
54.1207,-8.746,0.213
54.1207,-8.7043,0.23
54.1207,-8.6626,0.215
54.1207,-8.621,0.225
54.1207,-8.5793,0.24
54.1207,-8.5376,0.22
54.1207,-8.496,0.22
54.1207,-8.4543,0.222
54.1207,-8.4126,0.21
54.1207,-8.371,0.215
54.1207,-8.3293,0.22
54.1207,-8.2876,0.237
54.1207,-8.246,0.252
54.1207,-8.2043,0.305
54.1207,-8.1626,0.317
54.1207,-8.121,0.32
54.1207,-8.0793,0.27
54.1207,-8.0376,0.25
54.1207,-7.996,0.278
54.1207,-7.9543,0.385
54.1207,-7.9126,0.33
54.1207,-7.871,0.298
54.1207,-7.8293,0.282
54.1207,-7.7876,0.265
54.1207,-7.746,0.22
54.1207,-7.7043,0.222
54.1207,-7.6626,0.213
54.1207,-7.621,0.225
54.1207,-7.5793,0.222
54.1207,-7.5376,0.198
54.1207,-7.496,0.192
54.1207,-7.4543,0.192
54.1207,-7.4126,0.188
54.1207,-7.3043,0.188
54.1207,-7.2626,0.195
54.1207,-7.221,0.17
54.1207,-7.1793,0.18
54.1207,-7.1376,0.175
54.1207,-7.096,0.177
54.1207,-7.0543,0.188
54.1207,-7.0126,0.188
54.1207,-6.971,0.192
54.1207,-6.9293,0.192
54.1207,-6.8876,0.185
54.1207,-6.846,0.192
54.1207,-6.8043,0.185
54.1207,-6.7626,0.18
54.1207,-6.721,0.198
54.1207,-6.6793,0.192
54.1124,-10.1043,0.257
54.1124,-9.921,0.207
54.1124,-9.8793,0.245
54.1124,-9.8376,0.213
54.1124,-9.796,0.21
54.1124,-9.7543,0.233
54.1124,-9.7126,0.3
54.1124,-9.671,0.347
54.1124,-9.6293,0.303
54.1124,-9.5876,0.32
54.1124,-9.546,0.308
54.1124,-9.5043,0.29
54.1124,-9.4626,0.268
54.1124,-9.421,0.26
54.1124,-9.3793,0.235
54.1124,-9.3376,0.23
54.1124,-9.296,0.252
54.1124,-9.2543,0.233
54.1124,-9.2126,0.235
54.1124,-9.171,0.28
54.1124,-9.1293,0.24
54.1124,-9.0876,0.228
54.1124,-9.046,0.248
54.1124,-9.0043,0.292
54.1124,-8.9626,0.327
54.1124,-8.921,0.273
54.1124,-8.8793,0.245
54.1124,-8.8376,0.273
54.1124,-8.796,0.257
54.1124,-8.7543,0.22
54.1124,-8.7126,0.225
54.1124,-8.671,0.215
54.1124,-8.6293,0.24
54.1124,-8.5876,0.237
54.1124,-8.546,0.22
54.1124,-8.5043,0.22
54.1124,-8.4626,0.222
54.1124,-8.421,0.21
54.1124,-8.3793,0.213
54.1124,-8.3376,0.21
54.1124,-8.296,0.218
54.1124,-8.2543,0.243
54.1124,-8.2126,0.315
54.1124,-8.171,0.292
54.1124,-8.1293,0.315
54.1124,-8.0876,0.248
54.1124,-8.046,0.252
54.1124,-8.0043,0.255
54.1124,-7.9626,0.393
54.1124,-7.921,0.31
54.1124,-7.8793,0.275
54.1124,-7.8376,0.275
54.1124,-7.796,0.25
54.1124,-7.7543,0.222
54.1124,-7.7126,0.207
54.1124,-7.671,0.22
54.1124,-7.6293,0.22
54.1124,-7.5876,0.222
54.1124,-7.546,0.198
54.1124,-7.5043,0.195
54.1124,-7.4626,0.192
54.1124,-7.421,0.188
54.1124,-7.3793,0.195
54.1124,-7.3376,0.195
54.1124,-7.296,0.188
54.1124,-7.2543,0.18
54.1124,-7.2126,0.175
54.1124,-7.171,0.18
54.1124,-7.1293,0.175
54.1124,-7.0876,0.183
54.1124,-7.046,0.183
54.1124,-7.0043,0.188
54.1124,-6.9626,0.19
54.1124,-6.921,0.19
54.1124,-6.8793,0.188
54.1124,-6.8376,0.177
54.1124,-6.796,0.185
54.1124,-6.7543,0.183
54.1124,-6.7126,0.19
54.1124,-6.671,0.198
54.104,-10.0793,0.27
54.104,-9.9543,0.203
54.104,-9.9126,0.213
54.104,-9.821,0.21
54.104,-9.7793,0.207
54.104,-9.7376,0.292
54.104,-9.696,0.33
54.104,-9.6543,0.385
54.104,-9.6126,0.298
54.104,-9.571,0.352
54.104,-9.5293,0.278
54.104,-9.4876,0.295
54.104,-9.446,0.312
54.104,-9.4043,0.257
54.104,-9.3626,0.233
54.104,-9.321,0.255
54.104,-9.2793,0.317
54.104,-9.2376,0.248
54.104,-9.196,0.25
54.104,-9.1543,0.268
54.104,-9.1126,0.255
54.104,-9.071,0.24
54.104,-9.0293,0.26
54.104,-8.9876,0.368
54.104,-8.946,0.295
54.104,-8.9043,0.26
54.104,-8.8626,0.265
54.104,-8.821,0.268
54.104,-8.7793,0.25
54.104,-8.7376,0.235
54.104,-8.696,0.23
54.104,-8.6543,0.23
54.104,-8.6126,0.243
54.104,-8.571,0.222
54.104,-8.5293,0.218
54.104,-8.4876,0.218
54.104,-8.446,0.225
54.104,-8.4043,0.207
54.104,-8.3626,0.213
54.104,-8.321,0.218
54.104,-8.2793,0.225
54.104,-8.2376,0.235
54.104,-8.196,0.325
54.104,-8.1543,0.292
54.104,-8.1126,0.268
54.104,-8.071,0.257
54.104,-8.0293,0.23
54.104,-7.9876,0.343
54.104,-7.946,0.363
54.104,-7.9043,0.292
54.104,-7.8626,0.273
54.104,-7.821,0.273
54.104,-7.7793,0.222
54.104,-7.7376,0.215
54.104,-7.696,0.22
54.104,-7.6543,0.228
54.104,-7.6126,0.222
54.104,-7.571,0.213
54.104,-7.5293,0.195
54.104,-7.4876,0.19
54.104,-7.446,0.188
54.104,-7.4043,0.192
54.104,-7.3626,0.195
54.104,-7.321,0.195
54.104,-7.2793,0.185
54.104,-7.2376,0.172
54.104,-7.196,0.18
54.104,-7.1543,0.18
54.104,-7.1126,0.185
54.104,-7.071,0.188
54.104,-7.0293,0.188
54.104,-6.9876,0.183
54.104,-6.946,0.192
54.104,-6.9043,0.177
54.104,-6.8626,0.185
54.104,-6.821,0.185
54.104,-6.7793,0.188
54.104,-6.7376,0.185
54.104,-6.696,0.195
54.104,-6.3543,0.185
54.0957,-10.0793,0.285
54.0957,-9.9543,0.2
54.0957,-9.9126,0.218
54.0957,-9.8376,0.205
54.0957,-9.796,0.205
54.0957,-9.7543,0.215
54.0957,-9.7126,0.347
54.0957,-9.671,0.34
54.0957,-9.6293,0.333
54.0957,-9.5876,0.338
54.0957,-9.546,0.305
54.0957,-9.5043,0.315
54.0957,-9.4626,0.36
54.0957,-9.421,0.3
54.0957,-9.3793,0.257
54.0957,-9.3376,0.265
54.0957,-9.296,0.355
54.0957,-9.2543,0.275
54.0957,-9.2126,0.265
54.0957,-9.171,0.29
54.0957,-9.1293,0.252
54.0957,-9.0876,0.248
54.0957,-9.046,0.25
54.0957,-9.0043,0.345
54.0957,-8.9626,0.34
54.0957,-8.921,0.343
54.0957,-8.8793,0.243
54.0957,-8.8376,0.262
54.0957,-8.796,0.25
54.0957,-8.7543,0.24
54.0957,-8.7126,0.228
54.0957,-8.671,0.233
54.0957,-8.6293,0.252
54.0957,-8.5876,0.228
54.0957,-8.546,0.22
54.0957,-8.5043,0.207
54.0957,-8.4626,0.218
54.0957,-8.421,0.215
54.0957,-8.3793,0.213
54.0957,-8.3376,0.21
54.0957,-8.296,0.225
54.0957,-8.2543,0.233
54.0957,-8.2126,0.24
54.0957,-8.171,0.3
54.0957,-8.1293,0.28
54.0957,-8.0876,0.268
54.0957,-8.046,0.257
54.0957,-8.0043,0.282
54.0957,-7.9626,0.373
54.0957,-7.921,0.3
54.0957,-7.8793,0.27
54.0957,-7.8376,0.262
54.0957,-7.796,0.235
